date,credit_spread,ur_diff,cp_amom,hs_amom,realized_vol
1967-07-01,0.6799999999999997,-0.10000000000000009,,68.7077718464258,0.017605250112903013
1967-08-01,0.71,-0.10000000000000009,,20.18693016710491,0.017229121103703088
1967-09-01,0.75,0.2999999999999998,,90.1912261447082,0.018900268945002727
1967-10-01,0.6999999999999993,0.20000000000000018,,37.29809171966154,0.024675998182247635
1967-11-01,0.6499999999999995,-0.3999999999999999,,60.300910637961366,0.028865156825946314
1967-12-01,0.7399999999999993,-0.19999999999999973,,-92.3482537216683,0.01642614155860141
1968-01-01,0.6699999999999999,-0.20000000000000018,,437.69808815358033,0.022044968945149714
1968-02-01,0.7000000000000002,0.20000000000000018,,162.47438545164354,0.02958982252958262
1968-03-01,0.7399999999999993,-0.10000000000000009,,-50.84867869699687,0.0373679766883312
1968-04-01,0.7599999999999998,-0.10000000000000009,,205.59333966967276,0.04167968131240466
1968-05-01,0.7600000000000007,0.0,,-90.53857630526768,0.01995189706114547
1968-06-01,0.79,0.2999999999999998,,-15.074121630309122,0.027690820808247158
1968-07-01,0.7400000000000002,-0.09999999999999964,,572.4913846207616,0.02754705414766286
1968-08-01,0.8000000000000007,-0.20000000000000018,,-21.665574907001208,0.017757660020205752
1968-09-01,0.8200000000000003,0.10000000000000009,,100.49576394917791,0.016342609160840692
1968-10-01,0.75,0.0,,-31.714235426387926,0.01638648362691553
1968-11-01,0.8199999999999994,-0.30000000000000027,,161.3035290224676,0.016175457790609003
1968-12-01,0.7800000000000002,0.0,,-81.95420053219415,0.01834033358492511
1969-01-01,0.7300000000000004,0.0,,1340.844960778518,0.02452449899841142
1969-02-01,0.6399999999999997,0.0,,-54.7105625428357,0.02451476724225529
1969-03-01,0.6600000000000001,0.10000000000000009,,-69.69764502255677,0.023250089604786715
1969-04-01,0.6500000000000004,0.10000000000000009,,3.1638817018227128,0.023450519868185714
1969-05-01,0.7299999999999995,0.0,,-23.461532097572412,0.02068666612484199
1969-06-01,0.7199999999999998,-0.10000000000000009,,-40.0555971548003,0.027617322093069312
1969-07-01,0.7599999999999998,0.20000000000000018,,-61.304721015773936,0.04837586145729726
1969-08-01,0.8900000000000006,-0.10000000000000009,,0.0,0.030215688445491346
1969-09-01,0.910000000000001,0.5,,363.00295312049445,0.030112210468268168
1969-10-01,0.8900000000000006,-0.10000000000000009,,-77.20870873573361,0.027319935983500687
1969-11-01,0.9000000000000004,-0.5,,-39.47812519196777,0.02261337210481029
1969-12-01,0.9300000000000006,0.0,,-32.843252519600775,0.03349160679047285
1970-01-01,0.9499999999999993,0.5,,-54.46447082977859,0.03357539036477408
1970-02-01,0.8499999999999996,0.30000000000000027,,347.14791116089305,0.03241273649962987
1970-03-01,0.7900000000000009,0.20000000000000018,,73.39331509949763,0.030926720177578797
1970-04-01,0.8699999999999992,0.39999999999999947,,-84.96398985554706,0.04028451430731803
1970-05-01,0.870000000000001,0.20000000000000018,,21.108933921792072,0.08984845023099704
1970-06-01,0.7699999999999996,-0.2999999999999998,,341.1865730408872,0.0517097852345583
1970-07-01,0.9600000000000009,0.2999999999999998,,539.0781352577717,0.04573128969643145
1970-08-01,1.3099999999999987,0.09999999999999964,,-70.6691663726658,0.04270041909800687
1970-09-01,1.3000000000000007,0.40000000000000036,,81.67636418914437,0.03238270262596118
1970-10-01,1.3000000000000007,0.09999999999999964,,43.551039917735366,0.03229356285056173
1970-11-01,1.33,0.20000000000000018,,186.3016997448227,0.030174574005899683
1970-12-01,1.4799999999999995,0.20000000000000018,,587.9709509708551,0.0230577084276994
1971-01-01,1.38,0.0,,-84.50907475950325,0.02324929643608787
1971-02-01,1.3100000000000005,-0.20000000000000018,,10.336125434125165,0.021353832043746437
1971-03-01,1.2500000000000009,0.20000000000000018,,282.83685642963496,0.022117264749341153
1971-04-01,1.1999999999999993,0.09999999999999964,,-8.991443622660377,0.017790800822076343
1971-05-01,1.089999999999999,0.10000000000000053,,19.157621558129524,0.02332481811571087
1971-06-01,1.1100000000000003,-0.6000000000000005,,36.727702573021915,0.029069142066555646
1971-07-01,1.12,0.20000000000000018,,285.7400211582209,0.02511488595552526
1971-08-01,1.17,0.2999999999999998,,5.546475674266538,0.04920162234512465
1971-09-01,1.1499999999999995,-0.09999999999999964,,-78.7787964243036,0.022862982441385116
1971-10-01,1.0900000000000007,-0.20000000000000018,,73.49784429413664,0.025803647276552807
1971-11-01,1.120000000000001,0.20000000000000018,,332.3309507789741,0.04311038346522669
1971-12-01,1.1300000000000008,0.09999999999999964,,171.478803172659,0.033842750700574596
1972-01-01,1.04,-0.1999999999999993,,16.369572545578805,0.022047338512632544
1972-02-01,0.9600000000000009,-0.20000000000000018,,80.83764657471453,0.016831105457376552
1972-03-01,1.0,0.20000000000000018,,-78.17227776951256,0.023363453910201094
1972-04-01,0.9400000000000004,0.0,,-73.02327840821677,0.019743334553688468
1972-05-01,0.9300000000000006,0.0,,206.63528214847076,0.027748510176229726
1972-06-01,0.9699999999999989,-0.40000000000000036,,-11.72175159819442,0.01913451908263514
1972-07-01,1.0200000000000005,0.0,10.299106626553645,-46.58445120584207,0.02436955625278109
1972-08-01,0.9999999999999991,0.09999999999999964,10.299106626553645,317.8244891038342,0.024365081178585594
1972-09-01,0.8700000000000001,-0.09999999999999964,10.299106626553645,-40.79124473432394,0.021822596249503223
1972-10-01,0.8500000000000005,0.0,29.634723310608436,33.954313204745624,0.02928694489791287
1972-11-01,0.8700000000000001,-0.2999999999999998,29.634723310608436,18.889048314194913,0.022037839477411003
1972-12-01,0.8499999999999996,0.0,29.634723310608436,-23.12453738023229,0.022749231786584133
1973-01-01,0.75,-0.20000000000000018,39.74417006516904,45.548508884789804,0.02274800477375327
1973-02-01,0.75,0.09999999999999964,39.74417006516904,-11.0650317182049,0.03561674527835301
1973-03-01,0.7399999999999993,-0.09999999999999964,39.74417006516904,-61.115156785582926,0.03947057578821762
1973-04-01,0.8300000000000001,0.0,84.41417334702817,-57.62824024558443,0.03904855951086622
1973-05-01,0.7700000000000005,0.0,84.41417334702817,466.50534387791913,0.05537959797361871
1973-06-01,0.7600000000000007,-0.20000000000000018,84.41417334702817,-80.66713593289614,0.04650859877502567
1973-07-01,0.79,-0.09999999999999964,-5.924251067313879,37.510294373974126,0.043063836339290666
1973-08-01,0.8499999999999996,0.09999999999999964,-5.924251067313879,-52.53067504529301,0.03313870661372277
1973-09-01,1.0000000000000009,0.0,-5.924251067313879,-83.14580557636697,0.030412999998663093
1973-10-01,0.8100000000000005,-0.2999999999999998,2.82668111364921,-65.59792319772599,0.03667826358007838
1973-11-01,0.75,0.20000000000000018,2.82668111364921,85.19950528127478,0.06660057143216919
1973-12-01,0.8000000000000007,0.20000000000000018,2.82668111364921,-93.3316357944984,0.07297402333447109
1974-01-01,0.6500000000000004,0.2999999999999998,53.9456733027073,202.65940263935195,0.05851733915057556
1974-02-01,0.6799999999999997,0.0,53.9456733027073,897.8019495432316,0.04344366974688358
1974-03-01,0.6099999999999994,-0.10000000000000053,53.9456733027073,-91.89105773714607,0.0412100631823832
1974-04-01,0.6199999999999992,-0.09999999999999964,66.48535432870666,264.09291310685063,0.04168175310612997
1974-05-01,0.6800000000000015,0.20000000000000018,66.48535432870666,-74.7087944225445,0.04582177163180943
1974-06-01,0.7999999999999989,0.0,66.48535432870666,213.8428376721003,0.04789083988808409
1974-07-01,0.7599999999999998,0.09999999999999964,17.758249676343986,-88.17919808750997,0.07009174968583917
1974-08-01,0.7699999999999996,0.10000000000000053,17.758249676343986,-87.03759764853142,0.06916659312612701
1974-09-01,0.9399999999999995,0.39999999999999947,17.758249676343986,-6.210205161527216,0.08855886110356784
1974-10-01,1.2100000000000009,0.20000000000000018,-46.66423026732123,4.370908245268779,0.09921679725507161
1974-11-01,1.709999999999999,0.5,-46.66423026732123,-78.20150047957088,0.05965451731671841
1974-12-01,1.7400000000000002,0.5999999999999996,-46.66423026732123,-79.36452990532375,0.061799841132587276
1975-01-01,1.9800000000000004,1.0999999999999996,-66.28132630885743,367.27132434212626,0.06288492555809985
1975-02-01,2.030000000000001,0.0,-66.28132630885743,-11.502921753974082,0.046670853144849055
1975-03-01,1.8100000000000005,0.5,-66.28132630885743,3.7476202449955753,0.04765687007466002
1975-04-01,1.6300000000000008,0.20000000000000107,41.47694908308919,12.9560317635957,0.04787057252213518
1975-05-01,1.7899999999999991,0.29999999999999893,41.47694908308919,368.6389173306905,0.042446643026442396
1975-06-01,1.8499999999999996,-0.5999999999999996,41.47694908308919,-45.781856081849895,0.036672840154683896
1975-07-01,1.7100000000000009,-0.1999999999999993,121.23186680008482,475.49612533799524,0.03534755128759011
1975-08-01,1.6400000000000006,0.0,121.23186680008482,23.537499097876903,0.048418442668397434
1975-09-01,1.6600000000000001,-0.09999999999999964,121.23186680008482,-17.46965120881433,0.04796450954982947
1975-10-01,1.7599999999999998,0.29999999999999893,-7.561498404786038,598.2807437843452,0.046210098667274
1975-11-01,1.7800000000000011,-0.29999999999999893,-7.561498404786038,-50.507192480891995,0.02846059580580474
1975-12-01,1.7700000000000014,0.0,-7.561498404786038,-44.58295290597762,0.036617231077429487
1976-01-01,1.8100000000000005,-0.5000000000000009,19.66582279811886,-56.61773641596724,0.04421614498105397
1976-02-01,1.6899999999999995,-0.20000000000000018,19.66582279811886,1720.4416073142693,0.03493069919525449
1976-03-01,1.5999999999999996,-0.09999999999999964,19.66582279811886,-58.88108954572385,0.035567145364603384
1976-04-01,1.5399999999999991,0.0,-14.340976667900573,-45.86937797907395,0.03170824330731068
1976-05-01,1.2799999999999994,-0.20000000000000018,-14.340976667900573,44.819799500542516,0.0306721675173458
1976-06-01,1.2700000000000014,0.20000000000000018,-14.340976667900573,88.86374595996669,0.031060561354617454
1976-07-01,1.2599999999999998,0.2999999999999998,19.53635041558868,-58.3426484599439,0.022061866368508307
1976-08-01,1.1900000000000013,0.10000000000000053,19.53635041558868,256.52907441471865,0.02729774982755252
1976-09-01,1.0199999999999996,-0.10000000000000053,19.53635041558868,602.4815268827092,0.029727167867586664
1976-10-01,0.9699999999999989,0.10000000000000053,10.279730666401932,-13.62090069916697,0.03565302501664624
1976-11-01,0.9800000000000004,0.1999999999999993,10.279730666401932,-44.96530854154557,0.03349460588109179
1976-12-01,1.1399999999999988,-0.1999999999999993,10.279730666401932,370.89942400284815,0.02394141754449287
1977-01-01,1.12,-0.6000000000000005,3.261235949114294,-98.39301575534883,0.02646330479334318
1977-02-01,1.08,0.20000000000000018,3.261235949114294,2285.144263916864,0.0183234034400809
1977-03-01,1.0199999999999996,-0.20000000000000018,3.261235949114294,687.1596947579159,0.02582673724873681
1977-04-01,1.0300000000000011,-0.2999999999999998,99.42816508038736,-77.98060481184433,0.03141231794979891
1977-05-01,0.9599999999999991,-0.09999999999999964,99.42816508038736,40.59551501956982,0.025267428564301277
1977-06-01,0.96,0.1999999999999993,99.42816508038736,-45.80454736536701,0.02369422272495645
1977-07-01,0.9299999999999988,-0.1999999999999993,-1.5281476450315856,315.49589356464054,0.024468679947004836
1977-08-01,0.8399999999999999,0.1999999999999993,-1.5281476450315856,-21.862862051008314,0.024161666850725395
1977-09-01,0.8800000000000008,-0.1999999999999993,-1.5281476450315856,11.221358151616133,0.021548743197929404
1977-10-01,0.8500000000000014,0.09999999999999964,4.709702870697408,120.55898466514994,0.02697305216417567
1977-11-01,0.8699999999999992,-0.09999999999999964,4.709702870697408,-33.94001981219758,0.03718287685797113
1977-12-01,0.8000000000000007,-0.5,4.709702870697408,182.07661051224656,0.02507549920169834
1978-01-01,0.7599999999999998,-0.10000000000000053,-7.410967442009653,-99.10623213730835,0.030241078016363655
1978-02-01,0.7299999999999986,-0.20000000000000018,-7.410967442009653,26.84344547371891,0.02589573075232949
1978-03-01,0.75,0.10000000000000053,-7.410967442009653,2517.097973624055,0.02493565280624913
1978-04-01,0.7599999999999998,-0.20000000000000018,68.86146368895064,91.09270767572116,0.041505315661978355
1978-05-01,0.8000000000000007,0.09999999999999964,68.86146368895064,-47.36579425678724,0.03292435784094776
1978-06-01,0.8399999999999999,-0.39999999999999947,68.86146368895064,14.7973995767114,0.03203747610481042
1978-07-01,0.7199999999999989,0.5,17.016545845645826,-7.716629353328153,0.02906794116647298
1978-08-01,0.7900000000000009,-0.2999999999999998,17.016545845645826,-27.870677543663902,0.031520676417546474
1978-09-01,0.7300000000000004,0.09999999999999964,17.016545845645826,29.362101087204273,0.030804976211102317
1978-10-01,0.6999999999999993,-0.20000000000000018,31.723428988576785,4.128207996567479,0.04612044531130768
1978-11-01,0.8000000000000007,0.0,31.723428988576785,14.759541973300205,0.0559634168477002
1978-12-01,0.7799999999999994,0.10000000000000053,31.723428988576785,12.657053138255536,0.04075184618758155
1979-01-01,0.8800000000000008,-0.10000000000000053,23.923797779388643,-94.98331564201926,0.03161586249276256
1979-02-01,0.8200000000000003,-0.09999999999999964,23.923797779388643,-85.35800764817425,0.02866031067234569
1979-03-01,0.8900000000000006,0.0,23.923797779388643,1672.7165925428803,0.028174992603531592
1979-04-01,0.9499999999999993,0.09999999999999964,2.0459695697795155,-25.781146889250905,0.025398504191003507
1979-05-01,0.9700000000000006,0.0,2.0459695697795155,68.80482439641887,0.030449028856452346
1979-06-01,1.0900000000000016,-0.20000000000000018,2.0459695697795155,99.20904983529005,0.02383136700754246
1979-07-01,1.0899999999999999,0.10000000000000053,29.664107445564824,-58.29363613518734,0.026576552649366057
1979-08-01,1.1199999999999992,0.2999999999999998,29.664107445564824,-10.165706230149596,0.022412073678062153
1979-09-01,1.0999999999999996,-0.20000000000000018,29.664107445564824,90.04192833122985,0.03508549633645417
1979-10-01,1.2699999999999996,0.20000000000000018,2.4563850911557994,-54.97160500051472,0.051195997282118294
1979-11-01,1.2300000000000004,-0.20000000000000018,2.4563850911557994,-83.05235942421521,0.03927905267689753
1979-12-01,1.3200000000000003,0.10000000000000053,2.4563850911557994,7.351269831335916,0.02163507557767323
1980-01-01,1.33,0.2999999999999998,19.264131139478692,-58.17926243474434,0.04355841660888746
1980-02-01,1.1899999999999995,-0.20000000000000018,19.264131139478692,-52.74912857857146,0.04358318626418354
1980-03-01,1.4899999999999984,0.20000000000000018,19.264131139478692,-94.90036845184376,0.06837674334063695
1980-04-01,2.1500000000000004,0.7999999999999998,-52.19508767023697,-22.610604568411784,0.051957303357209515
1980-05-01,2.1799999999999997,0.7999999999999998,-52.19508767023697,-70.66651114026607,0.03882309662081959
1980-06-01,2.130000000000001,-0.09999999999999964,-52.19508767023697,2115.578844612146,0.036955989934588054
1980-07-01,1.58,0.09999999999999964,26.77170926326675,108.09580740457885,0.0367311755848868
1980-08-01,1.5099999999999998,-0.20000000000000018,26.77170926326675,231.59510106508742,0.0413160510455351
1980-09-01,1.6799999999999997,-0.09999999999999964,26.77170926326675,226.5539776221145,0.051578053816057935
1980-10-01,1.92,0.09999999999999964,104.65288850506892,21.257265754152634,0.046782689134792305
1980-11-01,1.67,-0.09999999999999964,104.65288850506892,-10.19729938212034,0.04892159308061325
1980-12-01,1.9299999999999997,-0.09999999999999964,104.65288850506892,-5.270170463004709,0.0546021978601899
1981-01-01,2.219999999999999,0.0,10.637445466342331,32.76992883805831,0.0402266653652542
1981-02-01,2.0199999999999996,-0.10000000000000053,10.637445466342331,-95.7595078760005,0.039215057620829205
1981-03-01,2.01,0.0,10.637445466342331,88.37047167054375,0.04530925923160708
1981-04-01,1.6799999999999997,0.0,-36.731679631707905,71.44778048424013,0.028889826501745625
1981-05-01,1.629999999999999,0.2999999999999998,-36.731679631707905,-84.13216788053359,0.030430914748455874
1981-06-01,2.0500000000000007,-0.2999999999999998,-36.731679631707905,-73.28675677389352,0.03158634271941001
1981-07-01,1.790000000000001,-0.2999999999999998,9.373157578511492,30.278619560950148,0.03325993346426179
1981-08-01,1.4499999999999993,0.20000000000000018,9.373157578511492,-75.90951324939653,0.043048977421263644
1981-09-01,1.4300000000000015,0.2999999999999998,9.373157578511492,-21.794538397793094,0.05260107487372176
1981-10-01,1.709999999999999,0.5,-19.936799627406998,-56.18148163658695,0.045341990943367154
1981-11-01,2.17,0.40000000000000036,-19.936799627406998,21.464116904890496,0.03867571588136117
1981-12-01,2.3200000000000003,0.5,-19.936799627406998,301.65057900140226,0.030201961431900563
1982-01-01,1.9200000000000017,-0.40000000000000036,-55.18748719349771,-65.96043761722156,0.05025696313670598
1982-02-01,1.9100000000000001,0.3000000000000007,-55.18748719349771,115.31018896609875,0.044044692555839975
1982-03-01,2.24,0.1999999999999993,-55.18748719349771,-7.298888724390784,0.04237930013462802
1982-04-01,2.3200000000000003,0.40000000000000036,-12.193715833783425,-57.974668014021965,0.03518257677202233
1982-05-01,2.380000000000001,0.09999999999999964,-12.193715833783425,1130.9686769831565,0.02929373937828628
1982-06-01,2.110000000000001,0.0,-12.193715833783425,-87.85877183666659,0.03857749437182013
1982-07-01,2.1900000000000013,0.3000000000000007,15.041804302357441,2944.4524405840275,0.030975876651601578
1982-08-01,2.6099999999999994,0.0,15.041804302357441,-89.70365844723882,0.07896044549091767
1982-09-01,2.6900000000000013,0.29999999999999893,15.041804302357441,400.95965732769355,0.04599954840768521
1982-10-01,2.610000000000001,0.3000000000000007,1.0113699610502014,-22.429092644379235,0.07813064538630271
1982-11-01,2.620000000000001,0.40000000000000036,1.0113699610502014,1706.4427659339876,0.0734795145289928
1982-12-01,2.3100000000000005,0.0,1.0113699610502014,-84.57887769407274,0.04979431823531927
1983-01-01,2.1500000000000004,-0.40000000000000036,-21.187921251147223,5779.669723160011,0.057271352282990996
1983-02-01,1.9399999999999995,0.0,-21.187921251147223,31.852004524807832,0.04366737695279222
1983-03-01,1.879999999999999,-0.09999999999999964,-21.187921251147223,-64.44895703580144,0.03954353834835533
1983-04-01,1.7799999999999994,-0.10000000000000142,48.073395777379325,-60.817807323114195,0.0375760380979602
1983-05-01,1.629999999999999,-0.09999999999999964,48.073395777379325,809.7285182816663,0.03301685188615979
1983-06-01,1.629999999999999,-0.09999999999999964,48.073395777379325,-25.80616333804936,0.03688161495121078
1983-07-01,1.2400000000000002,-0.5,70.93951044084217,-4.044384923842703,0.04807423736953522
1983-08-01,1.1300000000000008,0.0,70.93951044084217,255.29277728965417,0.03703112236026048
1983-09-01,1.1800000000000015,-0.1999999999999993,70.93951044084217,-85.00491666968021,0.03237615882952112
1983-10-01,1.2100000000000009,-0.5,2.848824736517308,-27.671073873891693,0.03342966205531841
1983-11-01,1.1999999999999993,-0.40000000000000036,2.848824736517308,187.6481636921548,0.028838121736804032
1983-12-01,1.1799999999999997,-0.20000000000000107,2.848824736517308,-46.42859222811501,0.02304057660707562
1984-01-01,1.450000000000001,-0.1999999999999993,16.621037155463636,428.199689678623,0.028098260810747726
1984-02-01,1.5099999999999998,-0.20000000000000018,16.621037155463636,419.9185866723784,0.04502915322143851
1984-03-01,1.42,0.0,16.621037155463636,-97.05010820408273,0.03675918528600427
1984-04-01,1.5,0.0,12.389082814461073,777.5600134078768,0.032149046458369517
1984-05-01,1.4600000000000009,-0.2999999999999998,12.389082814461073,-68.67804933225612,0.030645828078064086
1984-06-01,1.5,-0.40000000000000036,12.389082814461073,115.84938471439341,0.04081032897894037
1984-07-01,1.7100000000000009,0.40000000000000036,-31.107090866402466,-59.81452925313433,0.02947778103062473
1984-08-01,1.7600000000000016,0.0,-31.107090866402466,-80.45776918857099,0.05534386692622333
1984-09-01,1.6899999999999995,-0.09999999999999964,-31.107090866402466,182.61926430568013,0.030633120358808143
1984-10-01,1.3099999999999987,0.0,8.896804190105122,-70.23791021393656,0.03573142855615927
1984-11-01,1.1900000000000013,-0.20000000000000018,8.896804190105122,10.797167220464665,0.03196567166799821
1984-12-01,1.2699999999999996,0.0,8.896804190105122,57.55887462930929,0.034204279671041504
1985-01-01,1.1799999999999997,0.20000000000000018,-6.3101502712394115,463.6719953243661,0.04014684184451713
1985-02-01,1.0999999999999996,-0.10000000000000053,-6.3101502712394115,-74.06912393192508,0.027206948572777553
1985-03-01,1.129999999999999,0.0,-6.3101502712394115,474.8357933501776,0.02829344493830929
1985-04-01,1.2799999999999994,0.0,-9.631210937500011,12.01316500478109,0.021464612377202038
1985-05-01,1.4299999999999997,0.0,-9.631210937500011,-81.37366754303564,0.028776050850065453
1985-06-01,1.4600000000000009,0.0,-9.631210937500011,34.89181843774362,0.027188993481384285
1985-07-01,1.459999999999999,0.0,14.176690242318113,-30.540210528467938,0.026855250337070178
1985-08-01,1.4499999999999993,-0.2999999999999998,14.176690242318113,95.45719014528599,0.025144587593319143
1985-09-01,1.4100000000000001,0.09999999999999964,14.176690242318113,-69.78008318066462,0.029458896122003957
1985-10-01,1.3399999999999999,0.0,26.025002760866034,256.7640089361813,0.030073155740894145
1985-11-01,1.4399999999999995,-0.09999999999999964,26.025002760866034,-78.73175029442507,0.03051446649925125
1985-12-01,1.42,-0.09999999999999964,26.025002760866034,701.5490647616168,0.03494845722664719
1986-01-01,1.3899999999999988,-0.20000000000000018,-24.189028894775067,355.9865743117088,0.04399715366507455
1986-02-01,1.4399999999999995,0.5999999999999996,-24.189028894775067,-45.50455526056913,0.03289021434485738
1986-03-01,1.5,-0.09999999999999964,-24.189028894775067,-19.71841536191048,0.03688233432815416
1986-04-01,1.4000000000000004,-0.10000000000000053,3.7800292554392767,43.88554680309231,0.04962048780354281
1986-05-01,1.1999999999999993,0.20000000000000018,3.7800292554392767,-52.54689459869874,0.036845568319456276
1986-06-01,1.209999999999999,-0.20000000000000018,3.7800292554392767,-24.15402013887039,0.04002224951340419
1986-07-01,1.2799999999999994,-0.1999999999999993,9.40554884399971,-16.21426174290176,0.04961410199150144
1986-08-01,1.459999999999999,-0.10000000000000053,9.40554884399971,2.6724499065772456,0.035279002335015006
1986-09-01,1.3099999999999987,0.20000000000000018,9.40554884399971,-62.231398061172506,0.06589089664845885
1986-10-01,1.3800000000000008,0.0,0.5567140350085875,-20.60829888300265,0.03136147556719998
1986-11-01,1.3900000000000006,0.0,0.5567140350085875,-30.906878873802224,0.041738057830720196
1986-12-01,1.4800000000000004,-0.2999999999999998,0.5567140350085875,322.8011306096249,0.035461335410992355
1987-01-01,1.3600000000000012,0.0,-19.472956256474706,2.6964691070783475,0.04942036009290577
1987-02-01,1.2699999999999996,0.0,-19.472956256474706,34.35816793365116,0.03741419546136109
1987-03-01,1.25,-0.10000000000000053,-19.472956256474706,-39.942622943990415,0.044460834857650414
1987-04-01,1.1899999999999995,-0.2999999999999998,-6.288200501285457,-40.450631475828736,0.06485295941231171
1987-05-01,1.1799999999999997,0.0,-6.288200501285457,-43.52455936406636,0.04992845941670452
1987-06-01,1.1999999999999993,-0.20000000000000018,-6.288200501285457,-20.092909593518137,0.03262061443409704
1987-07-01,1.1899999999999995,-0.09999999999999964,22.865141335301644,17.052580700443265,0.02854057485854141
1987-08-01,1.1300000000000008,0.0,22.865141335301644,-19.586074188620263,0.042048143685984564
1987-09-01,1.1300000000000008,-0.09999999999999964,22.865141335301644,90.10707955173523,0.05023892944660555
1987-10-01,1.0999999999999996,0.09999999999999964,7.853758014938994,-69.19713615903981,0.2852701071362293
1987-11-01,1.2200000000000006,-0.09999999999999964,7.853758014938994,157.34575964879082,0.08296581466582004
1987-12-01,1.1799999999999997,-0.10000000000000053,7.853758014938994,-87.77478122480832,0.08273968776219456
1988-01-01,1.1899999999999995,0.0,6.243719205104714,2.6517813911846266,0.09706962974662064
1988-02-01,1.2199999999999989,-0.09999999999999964,6.243719205104714,166.07243654742425,0.04413305523931158
1988-03-01,1.1799999999999997,-0.10000000000000053,6.243719205104714,47.293622425786495,0.040990456919225676
1988-04-01,1.2300000000000004,-0.1999999999999993,67.70101123087137,14.93273035946945,0.05938140365232668
1988-05-01,1.1399999999999988,0.1999999999999993,67.70101123087137,-76.40618092954998,0.05025503029711187
1988-06-01,1.1400000000000006,-0.2999999999999998,67.70101123087137,80.77559383189559,0.048435920104182476
1988-07-01,1.1499999999999986,0.10000000000000053,-8.142238907052556,33.03425894098617,0.04361664660200934
1988-08-01,1.1000000000000014,0.1999999999999993,-8.142238907052556,-35.26831592871489,0.03739297461117392
1988-09-01,1.08,-0.1999999999999993,-8.142238907052556,15.16860136704079,0.034327279934229286
1988-10-01,0.9000000000000004,-0.10000000000000053,29.235695341230183,123.9880258223105,0.040229590676606065
1988-11-01,1.0300000000000011,0.10000000000000053,29.235695341230183,7.17551095059874,0.03690651015872383
1988-12-01,1.08,-0.10000000000000053,29.235695341230183,-26.156568893376743,0.02497195564338852
1989-01-01,1.0300000000000011,0.10000000000000053,-5.186363034503405,253.23513380846813,0.030929058516620356
1989-02-01,0.9699999999999989,-0.3000000000000007,-5.186363034503405,-76.97189171050901,0.0344472841998782
1989-03-01,0.8699999999999992,-0.09999999999999964,-5.186363034503405,-56.72718848762705,0.03597418727114191
1989-04-01,0.8200000000000003,0.2999999999999998,-15.9609528427459,-26.896086123681982,0.0307661622904188
1989-05-01,0.8900000000000006,-0.09999999999999964,-15.9609528427459,-36.183233136001604,0.03258431262491013
1989-06-01,0.9299999999999997,0.09999999999999964,-15.9609528427459,119.93995297267692,0.03784335404866866
1989-07-01,0.9399999999999995,-0.09999999999999964,-31.448885975997232,28.972174274423423,0.03177807586367303
1989-08-01,0.9199999999999999,0.0,-31.448885975997232,-48.53154761141173,0.03705732358597468
1989-09-01,0.9000000000000004,0.09999999999999964,-31.448885975997232,-56.22091831746794,0.023475228782644155
1989-10-01,0.8900000000000006,0.0,20.701096444931743,307.9622007639254,0.07639922299682816
1989-11-01,0.9199999999999999,0.10000000000000053,20.701096444931743,-39.90513417652542,0.02909030414425992
1989-12-01,0.9600000000000009,-0.10000000000000053,20.701096444931743,-68.83221145997173,0.03053977069852005
1990-01-01,0.9499999999999993,0.0,0.7679964746123424,2593.003343624458,0.054027458737261905
1990-02-01,0.9199999999999999,0.0,0.7679964746123424,-68.20743557924249,0.03174602207080078
1990-03-01,0.8400000000000016,-0.09999999999999964,0.7679964746123424,-73.80201629766646,0.032072222303118944
1990-04-01,0.8399999999999999,0.20000000000000018,27.09948466474572,-50.88678031875068,0.031136837280353373
1990-05-01,0.9399999999999995,-0.10000000000000053,27.09948466474572,-31.062580287388563,0.03663147088561001
1990-06-01,0.9600000000000009,-0.09999999999999964,27.09948466474572,-26.06836462280866,0.03682047905868556
1990-07-01,0.9599999999999991,0.2999999999999998,27.676941582699754,-25.871518704264417,0.03610556085014085
1990-08-01,1.0,0.09999999999999964,27.676941582699754,-19.87199392039295,0.07673047966155266
1990-09-01,1.08,0.10000000000000053,27.676941582699754,8.85875067437285,0.04471798454912195
1990-10-01,1.2100000000000009,0.0,9.098538072262219,-64.56288028153871,0.06693132154038992
1990-11-01,1.3199999999999985,0.20000000000000018,9.098538072262219,164.80034644907082,0.04922943246594432
1990-12-01,1.379999999999999,0.1999999999999993,9.098538072262219,-80.07132021574816,0.028120157842767578
1991-01-01,1.4100000000000001,0.10000000000000053,-26.64626095934216,-83.35739611542773,0.05607860353046449
1991-02-01,1.2400000000000002,0.2999999999999998,-26.64626095934216,515.6422129444517,0.04902464822157266
1991-03-01,1.1600000000000001,0.2999999999999998,-26.64626095934216,-67.31548893939947,0.03692061448603783
1991-04-01,1.08,-0.20000000000000018,-8.987999513118838,106.17963268143052,0.045440954992766056
1991-05-01,1.0,0.3000000000000007,-8.987999513118838,36.268225373409834,0.03985279218752487
1991-06-01,0.9500000000000011,0.09999999999999964,-8.987999513118838,99.09585483876415,0.03446838357361358
1991-07-01,0.8900000000000006,-0.20000000000000018,81.09445025078557,40.671222155396826,0.03312347613556398
1991-08-01,0.9000000000000004,0.0,81.09445025078557,-5.465580637945589,0.04497760619164461
1991-09-01,0.9000000000000004,-0.09999999999999964,81.09445025078557,-30.65605184519564,0.0218394331673093
