date,cfnai,gdp_amom,ipgr_amom,ism
1976-04-01,0.33,2.9659244631544457,17.089365900338784,65.2
1976-05-01,0.21,2.9659244631544457,7.076811281276507,62.3
1976-06-01,0.22,2.9659244631544457,88.7910139384505,60.6
1976-07-01,0.31,2.207675345975524,4.717986691319154,58.0
1976-08-01,0.28,2.207675345975524,9.600689404763818,57.7
1976-09-01,0.35,2.207675345975524,-0.9094291392634735,55.3
1976-10-01,-0.33,2.921894837303962,-7.9223167239046655,57.0
1976-11-01,1.0,2.921894837303962,15.759349522156874,55.7
1976-12-01,1.12,2.921894837303962,7.520116410333122,58.9
1977-01-01,-0.19,4.83003119905514,-11.134715926403228,57.2
1977-02-01,1.15,4.83003119905514,16.665289778802016,56.8
1977-03-01,1.1,4.83003119905514,18.525962369811456,63.5
1977-04-01,0.66,7.996901576106796,9.252985658401336,60.3
1977-05-01,0.68,7.996901576106796,16.062817308440525,64.5
1977-06-01,0.73,7.996901576106796,7.193426211559251,58.1
1977-07-01,0.37,7.410099822573013,3.5187072227933935,58.9
1977-08-01,0.28,7.410099822573013,-6.691992970518923,58.8
1977-09-01,0.43,7.410099822573013,5.336061706232997,57.0
1977-10-01,0.44,0.007971356844205246,2.6247155747771256,57.1
1977-11-01,0.53,0.007971356844205246,5.300713394162315,59.2
1977-12-01,0.8,0.007971356844205246,-0.8556097674773389,60.7
1978-01-01,-1.24,1.28551959621519,-8.265279122781067,60.6
1978-02-01,1.04,1.28551959621519,5.320293326527437,56.2
1978-03-01,1.32,1.28551959621519,16.669820198428198,56.6
1978-04-01,1.8,16.378592328367315,13.540034086070518,60.2
1978-05-01,0.36,16.378592328367315,10.586686487488596,63.9
1978-06-01,0.82,16.378592328367315,5.12711724230368,63.6
1978-07-01,-0.1,4.084094813964612,8.640410631148331,64.7
1978-08-01,0.71,4.084094813964612,11.28080843974768,61.3
1978-09-01,0.29,4.084094813964612,7.620895171245667,61.3
1978-10-01,0.74,5.485876694408098,7.572823425234376,58.8
1978-11-01,0.73,5.485876694408098,9.266617880859606,61.9
1978-12-01,0.53,5.485876694408098,7.468137706658529,59.9
1979-01-01,-0.38,0.7203128095243594,2.4200521680715514,57.3
1979-02-01,0.14,0.7203128095243594,4.0548832335518314,58.6
1979-03-01,1.03,0.7203128095243594,8.231663926401712,56.7
1979-04-01,-1.42,0.42766531295106436,-12.609913354102254,55.1
1979-05-01,1.17,0.42766531295106436,13.53050495162027,52.1
1979-06-01,-0.05,0.42766531295106436,-5.385013152497131,49.4
1979-07-01,-0.15,3.0044885228652785,5.691501243007546,49.8
1979-08-01,-0.45,3.0044885228652785,-9.067253476708604,46.9
1979-09-01,-0.06,3.0044885228652785,11.719237450913166,48.7
1979-10-01,0.01,1.0039382904812877,1.5872687530782637,47.3
1979-11-01,-0.32,1.0039382904812877,-6.856556144115034,46.5
1979-12-01,-0.17,1.0039382904812877,4.854099219391528,44.3
1980-01-01,0.13,1.2642343775070453,4.014195763472905,47.1
1980-02-01,-0.54,1.2642343775070453,2.3832060771180386,51.6
1980-03-01,-1.16,1.2642343775070453,-13.239044917638498,43.8
1980-04-01,-2.25,-7.990496864847274,-19.444360470268972,32.0
1980-05-01,-2.38,-7.990496864847274,-21.72222438182073,25.6
1980-06-01,-1.25,-7.990496864847274,-30.23133054251119,24.2
1980-07-01,-0.63,-0.47457208345880186,-18.593846811258707,36.1
1980-08-01,0.31,-0.47457208345880186,15.729025851599964,54.1
1980-09-01,1.0,-0.47457208345880186,17.490832402857535,53.9
1980-10-01,1.13,7.6709761518592545,34.93182606199965,63.7
1980-11-01,0.64,7.6709761518592545,22.597940447516063,65.3
1980-12-01,0.35,7.6709761518592545,19.300313229786823,51.2
1981-01-01,-0.27,8.071072858844008,9.119465732535836,48.7
1981-02-01,-0.43,8.071072858844008,-7.624917410464905,51.1
1981-03-01,-0.09,8.071072858844008,7.401629622731454,50.2
1981-04-01,-0.04,-2.9315137305306105,9.056933387743204,53.1
1981-05-01,-0.05,-2.9315137305306105,0.0,55.7
1981-06-01,-0.28,-2.9315137305306105,-0.7825196578044036,51.0
1981-07-01,0.06,4.876737921978669,5.641819037369711,47.6
1981-08-01,-0.45,4.876737921978669,-4.59394561656582,47.2
1981-09-01,-0.97,4.876737921978669,-5.36096184869963,42.2
1981-10-01,-1.29,-4.287669691611439,-18.690040772541817,40.2
1981-11-01,-1.35,-4.287669691611439,-21.592576254515905,32.8
1981-12-01,-1.57,-4.287669691611439,-23.28102559094135,39.1
1982-01-01,-1.82,-6.071244125228514,-30.020429102622238,39.9
1982-02-01,0.91,-6.071244125228514,25.94740107539566,38.6
1982-03-01,-0.96,-6.071244125228514,-4.961058558451292,40.4
1982-04-01,-1.08,1.8372323833022897,-4.167502027509251,40.9
1982-05-01,-0.62,1.8372323833022897,-3.358673349981378,38.1
1982-06-01,-1.17,1.8372323833022897,-15.093482352720955,42.0
1982-07-01,-0.78,-1.5203219897144793,-2.5703681550282353,40.7
1982-08-01,-1.08,-1.5203219897144793,-0.8654832521010958,40.1
1982-09-01,-0.58,-1.5203219897144793,-5.919978056926567,40.4
1982-10-01,-1.27,0.16013121965614552,-8.39823893178303,41.9
1982-11-01,-0.54,0.16013121965614552,-5.991742173103642,41.5
1982-12-01,-0.53,0.16013121965614552,-7.680195889115415,46.0
1983-01-01,1.13,5.3762743250762135,14.212632629625531,50.3
1983-02-01,-0.46,5.3762743250762135,10.133934851473668,60.6
1983-03-01,0.72,5.3762743250762135,16.91739032920847,60.8
1983-04-01,0.68,9.417500386870458,34.74378612123239,59.4
1983-05-01,0.93,9.417500386870458,15.282043689548864,61.8
1983-06-01,1.14,9.417500386870458,14.147795784697559,62.3
1983-07-01,1.07,8.238778556686622,24.61267255083579,70.3
1983-08-01,0.45,8.238778556686622,16.469520113932678,68.1
1983-09-01,1.58,8.238778556686622,28.72070533236297,66.9
1983-10-01,0.97,8.609510690478949,8.93440513402921,69.5
1983-11-01,0.77,8.609510690478949,12.26807085635886,69.2
1983-12-01,0.98,8.609510690478949,4.705039944823364,74.8
1984-01-01,1.27,8.051436149363212,9.573899149388687,63.7
1984-02-01,0.68,8.051436149363212,14.551063553848298,64.9
1984-03-01,0.44,8.051436149363212,6.171745216133462,60.9
1984-04-01,0.59,7.092227921145411,19.469490432980407,63.2
1984-05-01,0.6,7.092227921145411,0.7382310722108043,59.2
1984-06-01,0.61,7.092227921145411,2.9811503994838784,60.5
1984-07-01,0.1,3.9121583211773503,15.697612575797383,54.1
1984-08-01,-0.02,3.9121583211773503,4.435522523352309,54.0
1984-09-01,-0.06,3.9121583211773503,-7.6594098563079305,47.2
1984-10-01,0.17,3.3237334981508493,0.7292584247472478,52.9
1984-11-01,0.42,3.3237334981508493,-1.4431499304849327,52.0
1984-12-01,0.06,3.3237334981508493,9.084966553814144,52.8
1985-01-01,-0.09,3.932616954215429,2.926624793961574,51.8
1985-02-01,-0.04,3.932616954215429,-12.858862405230287,51.8
1985-03-01,0.36,3.932616954215429,5.221108451966816,49.1
1985-04-01,-0.28,3.5686819441234086,0.0,51.3
1985-05-01,0.38,3.5686819441234086,-0.7231062299638213,49.5
1985-06-01,-0.53,3.5686819441234086,-96.63533163399246,50.7
1985-07-01,-0.2,6.250469591918373,2.927814797452011,52.5
1985-08-01,0.54,6.250469591918373,-0.9565491191360187,51.8
1985-09-01,0.24,6.250469591918373,-0.9573122100901221,54.6
1985-10-01,-0.38,3.0071242489136063,1.9416875718173854,53.4
1985-11-01,0.33,3.0071242489136063,1.938550950752771,57.2
1985-12-01,0.28,3.0071242489136063,8.983016670977184,54.8
1986-01-01,0.61,3.7876300057981815,6.8741902366878715,56.7
1986-02-01,-0.53,3.7876300057981815,-9.07067783701615,57.1
1986-03-01,-0.2,3.7876300057981815,-5.579915646086631,54.5
1986-04-01,0.52,1.81338799275923,0.0,54.4
1986-05-01,-0.15,1.81338799275923,-8.299556992210878,61.1
1986-06-01,-0.13,1.81338799275923,-0.9619164464603203,55.3
1986-07-01,0.34,3.8819360303853134,0.0,51.2
1986-08-01,0.08,3.8819360303853134,6.982722630946037,58.4
1986-09-01,0.65,3.8819360303853134,4.9150586560811504,57.3
1986-10-01,-0.26,2.1628963722985617,-0.9535088820337267,54.5
1986-11-01,0.02,2.1628963722985617,6.919474310830398,57.0
1986-12-01,0.95,2.1628963722985617,6.879818316664288,55.4
1987-01-01,-0.97,3.000563384000321,2.8809573668434396,59.8
1987-02-01,1.51,3.000563384000321,3.8487751777040113,55.4
1987-03-01,0.14,3.000563384000321,-5.511591353319156,61.6
1987-04-01,0.25,4.382961287554754,-3.7233815420935956,59.8
1987-05-01,0.42,4.382961287554754,15.220575263524294,63.4
1987-06-01,0.28,4.382961287554754,3.8212028765585604,61.2
1987-07-01,0.67,3.5140933760950066,16.04862721422069,64.0
1987-08-01,0.31,3.5140933760950066,8.64524944865539,62.7
1987-09-01,0.47,3.5140933760950066,4.688498150496567,62.1
1987-10-01,0.71,7.046737195980368,4.670254242928662,65.3
1987-11-01,0.26,7.046737195980368,7.537822845816655,59.3
1987-12-01,0.55,7.046737195980368,7.490789743083548,61.5
1988-01-01,-0.16,2.0836155247515586,4.595155089458713,60.3
1988-02-01,0.52,2.0836155247515586,5.515889265477236,57.0
1988-03-01,0.44,2.0836155247515586,1.8004022462504654,57.9
1988-04-01,0.27,5.360640512271253,9.28877441214766,57.6
1988-05-01,-0.03,5.360640512271253,3.5978222389799974,57.7
1988-06-01,0.46,5.360640512271253,5.424485860725592,63.6
1988-07-01,-0.02,2.3645608041811927,10.102933701422124,60.6
1988-08-01,0.04,2.3645608041811927,4.445379774512226,59.2
1988-09-01,0.06,2.3645608041811927,0.8717707850709688,58.6
1988-10-01,0.49,5.437300004024448,8.094765070575672,57.2
1988-11-01,0.25,5.437300004024448,6.204214358071036,58.4
1988-12-01,0.57,5.437300004024448,2.603834069483435,59.0
1989-01-01,0.26,4.127984390835637,7.98116319892701,57.3
1989-02-01,-0.45,4.127984390835637,0.0,57.3
1989-03-01,-0.16,4.127984390835637,-0.8471534364969835,52.0
1989-04-01,0.12,3.0875159816567965,0.8543914429672395,53.1
1989-05-01,-0.6,3.0875159816567965,2.581429900428023,50.7
1989-06-01,-0.2,3.0875159816567965,-2.516469016793532,45.6
1989-07-01,-0.83,2.996026730798773,5.2238136354144205,45.8
1989-08-01,0.66,2.996026730798773,6.091763537248518,45.2
1989-09-01,-0.51,2.996026730798773,-0.839449438722295,46.0
1989-10-01,-0.42,0.7902553724654204,-7.331077672672759,49.3
1989-11-01,0.14,0.7902553724654204,0.8519650851978033,49.3
1989-12-01,-0.01,0.7902553724654204,11.59923330027528,50.4
1990-01-01,-0.23,4.443715206336063,-14.848279367703421,49.1
1990-02-01,0.55,4.443715206336063,7.940109140165186,52.5
1990-03-01,0.17,4.443715206336063,-95.83675495169321,52.3
1990-04-01,-0.71,1.4598041009069362,-1.097382693245419,53.7
1990-05-01,0.02,1.4598041009069362,11.61562664397502,51.7
1990-06-01,-0.04,1.4598041009069362,1.0993935527221055,52.0
1990-07-01,-0.58,0.2665928225988212,1.0983872627730928,46.7
1990-08-01,-0.22,0.2665928225988212,-1.0864537926980389,45.5
1990-09-01,-0.8,0.2665928225988212,10.291836712158787,44.9
1990-10-01,-0.92,-3.5921891840563047,-11.29355001024357,43.1
1990-11-01,-1.4,-3.5921891840563047,-20.71794086458121,40.4
1990-12-01,-0.96,-3.5921891840563047,-4.374861107147609,38.5
1991-01-01,-1.09,-1.8586654113372458,-6.519367262890352,38.1
1991-02-01,-0.86,-1.8586654113372458,-8.650840792070403,39.2
1991-03-01,-0.9,-1.8586654113372458,-4.4478185240083175,42.4
1991-04-01,0.02,3.155421092405164,-2.2555430460849957,46.1
1991-05-01,-0.04,3.155421092405164,8.291761983958356,48.9
1991-06-01,0.03,3.155421092405164,13.215124926618692,58.4
1991-07-01,0.15,2.0368096803061286,8.147078902459558,55.6
1991-08-01,-0.34,2.0368096803061286,6.900533664674735,60.1
1991-09-01,0.26,2.0368096803061286,-1.1034370957615058,60.7
1991-10-01,-0.36,1.4014853407354977,1.115748680598716,58.0
1991-11-01,-0.39,1.4014853407354977,-4.347130949376465,53.5
1991-12-01,-0.81,1.4014853407354977,0.0,49.5
1992-01-01,-0.07,4.875702128564385,-11.580530908893028,49.6
1992-02-01,0.1,4.875702128564385,5.770459528923233,58.3
1992-03-01,0.44,4.875702128564385,0.0,63.3
1992-04-01,0.23,4.40826723196126,11.786589117122936,59.1
1992-05-01,-0.06,4.40826723196126,6.861093778821381,60.9
1992-06-01,0.05,4.40826723196126,-6.420572292683491,59.8
1992-07-01,0.42,4.0114093053187805,8.04568514761308,59.5
1992-08-01,-0.61,4.0114093053187805,-3.256154573941583,58.8
1992-09-01,0.09,4.0114093053187805,0.0,51.1
1992-10-01,0.21,4.237130110577936,4.510535315530784,53.8
1992-11-01,0.1,4.237130110577936,7.984533292344453,58.8
1992-12-01,0.45,4.237130110577936,9.11081641214384,61.0
1993-01-01,0.21,0.6694489636257073,5.567055719179859,63.0
1993-02-01,0.16,0.6694489636257073,8.999849216362854,59.7
1993-03-01,-0.46,0.6694489636257073,2.167938258188107,58.1
1993-04-01,0.26,2.349098195512034,-19.444360470269086,53.0
1993-05-01,-0.12,2.349098195512034,4.451975647866813,55.2
1993-06-01,0.04,2.349098195512034,-3.212572503206401,51.6
1993-07-01,-0.01,1.922323401252335,5.587789019745881,53.8
1993-08-01,-0.03,1.922323401252335,5.561896406779998,55.3
1993-09-01,0.4,1.922323401252335,-1.0747769518097416,52.6
1993-10-01,0.36,5.552607515560171,13.772823891955998,58.9
1993-11-01,0.29,5.552607515560171,11.235353467442133,60.4
1993-12-01,0.5,5.552607515560171,8.81808874967005,62.4
1994-01-01,0.07,3.9383145785598206,4.2927399918262,63.5
1994-02-01,0.21,3.9383145785598206,7.5948761719183855,62.2
1994-03-01,0.98,3.9383145785598206,5.339226602682379,62.8
1994-04-01,0.26,5.531920621944741,4.232189754999038,62.7
1994-05-01,0.4,5.531920621944741,1.0394017556142554,61.6
1994-06-01,0.45,5.531920621944741,7.47995512970745,65.0
1994-07-01,0.05,2.358922594417545,4.1878861677780765,64.2
1994-08-01,0.82,2.358922594417545,14.153403341614656,63.0
1994-09-01,0.12,2.358922594417545,2.0442230331641165,62.7
1994-10-01,0.63,4.661623552012917,11.705148226611438,63.0
1994-11-01,0.53,4.661623552012917,4.081081274100029,61.5
1994-12-01,0.62,4.661623552012917,12.660228791626205,58.9
1995-01-01,0.11,1.426692060899848,5.055846514435469,59.7
1995-02-01,-0.24,1.426692060899848,7.112751304587039,56.6
1995-03-01,-0.07,1.426692060899848,-6.640433765314302,51.9
1995-04-01,-0.55,1.1986418034171997,-7.59717471571445,52.2
1995-05-01,0.02,1.1986418034171997,-1.963930142019732,44.0
1995-06-01,0.23,1.1986418034171997,0.9970836528399252,43.5
1995-07-01,-0.59,3.446572845101481,3.016114786236157,52.7
1995-08-01,0.74,3.446572845101481,18.176664196708426,46.5
1995-09-01,0.13,3.446572845101481,-3.8333904308929245,49.4
1995-10-01,-0.29,2.7441228269356355,-0.9744137433140176,47.5
1995-11-01,0.03,2.7441228269356355,2.9786839352572203,48.6
1995-12-01,0.07,2.7441228269356355,0.0,45.9
1996-01-01,-0.87,3.0300334801304896,-8.448794813422811,44.1
1996-02-01,0.74,3.0300334801304896,19.23175270635964,46.1
1996-03-01,-0.14,3.0300334801304896,-1.9230174990184756,49.1
1996-04-01,0.42,6.840562512153747,10.161217231592667,52.3
1996-05-01,0.39,6.840562512153747,7.989277302080078,51.7
1996-06-01,0.35,6.840562512153747,3.8987877240091784,59.4
1996-07-01,0.06,3.6367045102697393,4.879093910310184,51.9
1996-08-01,0.22,3.6367045102697393,6.862961646408383,54.6
1996-09-01,0.3,3.6367045102697393,1.9077332256190127,54.6
1996-10-01,0.05,4.218619792882206,-4.61988065150144,52.9
1996-11-01,0.49,4.218619792882206,14.107756739950418,56.9
1996-12-01,0.06,4.218619792882206,10.814163236014608,61.7
1997-01-01,0.27,2.606876339161013,-67.06060903963547,57.0
1997-02-01,0.82,2.606876339161013,4.5904364852050294,57.6
1997-03-01,0.3,2.606876339161013,15.881989599085866,58.6
1997-04-01,0.08,6.82910306346467,-5.819200458136753,56.6
1997-05-01,0.22,6.82910306346467,7.755565186090241,62.3
1997-06-01,0.38,6.82910306346467,1.5035354760922992,59.4
1997-07-01,0.65,5.088592369662481,-0.7481355259480793,61.3
1997-08-01,0.29,5.088592369662481,16.14852915480567,60.3
1997-09-01,0.63,5.088592369662481,11.134638488183546,55.4
1997-10-01,0.44,3.4594352765334735,3.0520017031108626,60.9
1997-11-01,0.6,3.4594352765334735,56.01493542620079,57.4
1997-12-01,0.05,3.4594352765334735,7.886523643415,57.2
1998-01-01,0.31,4.075869285119382,-1.9490447815156076,57.1
1998-02-01,0.33,4.075869285119382,1.6825661101585787,54.6
1998-03-01,-0.01,4.075869285119382,-3.77376835397768,54.9
1998-04-01,0.24,3.7544834253859127,1.0860862358082368,55.3
1998-05-01,0.28,3.7544834253859127,9.344406801988026,51.5
1998-06-01,-0.44,3.7544834253859127,-6.253025582230498,50.2
1998-07-01,-0.47,5.131657567089287,-11.389025087164805,51.8
1998-08-01,1.06,5.131657567089287,24.16969598487364,50.9
1998-09-01,-0.01,5.131657567089287,-3.996267156219646,49.4
1998-10-01,0.28,6.5938306202171,-3.387907890742059,48.0
1998-11-01,0.05,6.5938306202171,38.40341943465173,48.3
1998-12-01,0.25,6.5938306202171,9.128104459336473,49.7
1999-01-01,0.11,3.811019553404549,-2.395451274656779,52.4
1999-02-01,0.53,3.811019553404549,0.7907402769711025,55.0
1999-03-01,-0.08,3.811019553404549,1.4760331709934071,55.9
1999-04-01,0.0,3.3810124692359445,11.512727523947142,54.0
1999-05-01,0.56,3.3810124692359445,1.4426514943210123,57.8
1999-06-01,-0.08,3.3810124692359445,0.5201509978594476,59.4
1999-07-01,0.18,5.409946332000226,8.96992951596205,54.6
1999-08-01,0.34,5.409946332000226,4.364708258104533,57.5
1999-09-01,-0.2,5.409946332000226,-5.071681832645092,63.5
1999-10-01,0.75,6.725949432846856,10.127569831919846,61.3
1999-11-01,0.36,6.725949432846856,34.5545337297928,63.1
1999-12-01,0.6,6.725949432846856,8.482534015303656,60.3
2000-01-01,0.16,1.4590898958846132,8.819230197369476,60.4
2000-02-01,-0.23,1.4590898958846132,5.12044409992114,58.7
2000-03-01,0.44,1.4590898958846132,-0.48878367106361953,56.2
2000-04-01,0.42,7.486604163244581,15.021925862789631,55.4
2000-05-01,-0.35,7.486604163244581,4.048658753447376,51.5
2000-06-01,0.13,7.486604163244581,3.750563606916324,50.0
2000-07-01,-0.29,0.40835418430409387,6.11510560753965,52.0
2000-08-01,-0.36,0.40835418430409387,3.0305835156420047,50.0
2000-09-01,0.36,0.40835418430409387,2.3225345452725588,48.9
2000-10-01,-0.52,2.4096277444537906,2.966412576779187,48.4
2000-11-01,-0.36,2.4096277444537906,20.446453312010092,49.1
2000-12-01,-0.27,2.4096277444537906,-9.977848996576466,42.1
2001-01-01,-0.66,-1.304762184579944,-2.4883696202499195,38.4
2001-02-01,-0.57,-1.304762184579944,-7.834516302739303,39.9
2001-03-01,-0.69,-1.304762184579944,3.8895555838916795,41.5
2001-04-01,-0.89,2.5215095311051705,-12.349222907216983,45.5
2001-05-01,-0.42,2.5215095311051705,-13.541776680764384,44.9
2001-06-01,-0.92,2.5215095311051705,-5.068353479539045,47.8
2001-07-01,-0.52,-1.5929517725444375,2.9701889718779073,49.2
2001-08-01,-0.43,-1.5929517725444375,-10.769362940585502,54.3
2001-09-01,-1.12,-1.5929517725444375,-9.707515191911142,51.3
2001-10-01,-0.18,1.1036401883300906,-8.170287572949986,38.9
2001-11-01,-0.81,1.1036401883300906,-17.15687685329028,49.1
2001-12-01,-0.32,1.1036401883300906,-3.4614375473907333,51.4
2002-01-01,-0.05,3.3876388749031205,-1.905097673373246,55.2
2002-02-01,-0.1,3.3876388749031205,10.262992504788793,60.7
2002-03-01,-0.03,3.3876388749031205,11.084676989476417,63.8
2002-04-01,0.16,2.4734430447546085,2.6769696449074676,59.9
2002-05-01,0.07,2.4734430447546085,1.5896068544964281,61.8
2002-06-01,0.3,2.4734430447546085,11.17995087807615,61.2
2002-07-01,-0.27,1.635987710669795,1.0033756014702355,51.9
2002-08-01,-0.07,1.635987710669795,-1.2298012060466212,50.6
2002-09-01,-0.34,1.635987710669795,-0.41757892624804116,52.9
2002-10-01,-0.35,0.495337658367756,-9.781569129860168,52.1
2002-11-01,0.15,0.495337658367756,-93.58587417881124,49.9
2002-12-01,-0.59,0.495337658367756,-2.081041709456899,58.7
2003-01-01,0.39,2.12326755305412,5.870048550510498,58.2
2003-02-01,-0.46,2.12326755305412,-0.22652795676701976,51.9
2003-03-01,-0.18,2.12326755305412,-9.967998715939409,47.2
2003-04-01,-0.63,3.5898246978526505,-5.147685750898933,47.2
2003-05-01,0.01,3.5898246978526505,-0.7959433832383511,53.4
2003-06-01,0.14,3.5898246978526505,1.045281972633516,53.6
2003-07-01,0.09,6.820621845919783,3.9993508993805715,56.8
2003-08-01,-0.15,6.820621845919783,1.9363293842348472,61.1
2003-09-01,0.35,6.820621845919783,4.318630076479835,60.8
2003-10-01,0.14,4.724349381684623,13.203864592221649,64.4
2003-11-01,0.48,4.724349381684623,13.614364077486307,69.1
2003-12-01,0.04,4.724349381684623,2.5907798371821666,71.3
2004-01-01,0.05,2.28594433046867,6.63986135195942,70.6
2004-02-01,0.46,2.28594433046867,8.713247986097894,66.5
2004-03-01,0.54,2.28594433046867,-0.6993799798540312,64.6
2004-04-01,0.08,3.1360288812639414,9.848897620637786,67.1
2004-05-01,0.55,3.1360288812639414,17.047119308432922,64.5
2004-06-01,-0.28,3.1360288812639414,-7.496962319565792,60.9
2004-07-01,0.47,3.8487076162528,0.23780074786088345,62.8
2004-08-01,0.29,3.8487076162528,4.284531650551071,62.1
2004-09-01,0.17,3.8487076162528,0.47436040676198665,57.7
2004-10-01,0.43,4.143707818439446,9.951618707234179,58.4
2004-11-01,0.04,4.143707818439446,0.08166876059427786,60.1
2004-12-01,0.85,4.143707818439446,2.1952521666662284,66.3
2005-01-01,0.19,4.5118422661180935,-1.4770082743579938,57.9
2005-02-01,0.4,4.5118422661180935,7.660435846597191,55.9
2005-03-01,-0.28,4.5118422661180935,1.3666751493019325,57.7
2005-04-01,0.57,1.9851064291597664,-2.501912080084412,53.4
2005-05-01,-0.02,1.9851064291597664,3.756180915055185,51.8
2005-06-01,0.41,1.9851064291597664,10.77448472062066,55.7
2005-07-01,-0.05,3.172311000902628,-2.1153157897933927,57.2
2005-08-01,0.21,3.172311000902628,2.3763893030038785,57.8
2005-09-01,-0.62,3.172311000902628,-15.448987229231392,60.9
2005-10-01,0.65,2.2406507440459578,-65.9704945867572,61.4
2005-11-01,0.75,2.2406507440459578,12.735010423636206,61.2
2005-12-01,0.33,2.2406507440459578,9.199086927335841,60.1
2006-01-01,0.47,5.491115888112441,5.685910012838558,58.9
2006-02-01,0.1,5.491115888112441,6.832494745013884,61.0
2006-03-01,0.22,5.491115888112441,3.639486120521962,57.0
2006-04-01,-0.09,1.0390351677306064,11.980400472856644,55.7
2006-05-01,0.02,1.0390351677306064,-1.7316555519613752,54.9
2006-06-01,0.03,1.0390351677306064,12.557272603681024,55.0
2006-07-01,-0.28,0.6011742586201629,3.4418907179901703,55.8
2006-08-01,0.18,0.6011742586201629,1.887008928049938,55.3
2006-09-01,0.0,0.6011742586201629,-5.8793431737936945,54.8
2006-10-01,-0.27,3.4823729200428755,5.745358707283876,54.1
2006-11-01,-0.11,3.4823729200428755,-13.253928634611823,50.8
2006-12-01,0.77,3.4823729200428755,1.2874184897757601,51.4
2007-01-01,-0.48,1.2087836914185912,-5.352680319190261,52.2
2007-02-01,0.2,1.2087836914185912,13.833964751656836,55.1
2007-03-01,0.24,1.2087836914185912,-6.746877376480653,50.2
2007-04-01,-0.1,2.4695947150627617,6.0029909982497465,57.4
2007-05-01,0.05,2.4695947150627617,-3.6068717344195145,58.6
2007-06-01,-0.02,2.4695947150627617,7.503467409083764,57.7
2007-07-01,-0.4,2.3240880884577653,5.311625189015645,58.6
2007-08-01,-0.07,2.3240880884577653,6.1198943852234455,54.4
2007-09-01,-0.08,2.3240880884577653,-0.7149695782380672,54.4
2007-10-01,-0.27,2.5367271478347497,-3.7260939696735274,56.4
2007-11-01,-0.08,2.5367271478347497,-0.982949286859458,52.4
2007-12-01,-0.44,2.5367271478347497,0.6911940299681785,46.5
2008-01-01,-0.23,-1.6961606735480972,2.8381188310680594,48.0
2008-02-01,-0.79,-1.6961606735480972,-5.862897468641604,46.4
2008-03-01,-0.79,-1.6961606735480972,-15.024154837130643,45.6
2008-04-01,-0.67,2.403069701864058,-9.68096453718762,46.5
2008-05-01,-0.84,2.403069701864058,-2.934395313542182,48.5
2008-06-01,-0.71,2.403069701864058,9.242294039010046,49.7
2008-07-01,-1.21,-2.0845363314131338,1.2617461135733699,47.0
2008-08-01,-1.25,-2.0845363314131338,-15.313856526784031,46.7
2008-09-01,-2.58,-2.0845363314131338,-28.567609559621665,41.8
2008-10-01,-1.13,-8.472768957225274,0.35188180810301617,33.2
2008-11-01,-2.34,-8.472768957225274,-12.310660173087928,27.6
2008-12-01,-2.67,-8.472768957225274,-25.060338049192165,23.2
2009-01-01,-3.03,-4.462803810727223,-23.251394841782002,31.8
2009-02-01,-1.24,-4.462803810727223,-17.456504018441056,32.8
2009-03-01,-2.34,-4.462803810727223,-24.924707826752567,40.3
2009-04-01,-1.61,-0.7126911125331037,-3.673134349581242,46.5
2009-05-01,-1.19,-0.7126911125331037,-14.21157420609801,49.0
2009-06-01,-0.93,-0.7126911125331037,-5.417389804291062,51.7
2009-07-01,0.14,1.4121870876976361,7.470923236930305,57.6
2009-08-01,0.0,1.4121870876976361,20.030097068050058,66.6
2009-09-01,-0.21,1.4121870876976361,13.310317076858812,63.3
2009-10-01,-0.29,4.394263592305325,2.028320674135009,59.9
2009-11-01,0.06,4.394263592305325,10.348832939437425,60.6
2009-12-01,-0.28,4.394263592305325,10.94601592122222,63.0
2010-01-01,0.16,1.952133820572155,9.315995610709571,62.9
2010-02-01,-0.35,1.952133820572155,-0.7738744058990887,57.1
2010-03-01,0.48,1.952133820572155,7.669587842395464,61.4
2010-04-01,0.4,3.926881074055233,8.035974321123884,62.4
2010-05-01,0.3,3.926881074055233,15.982228843755507,63.1
2010-06-01,-0.17,3.926881074055233,-74.02846493411461,60.0
2010-07-01,0.15,3.1201978026194954,11.819579136334802,57.0
2010-08-01,-0.16,3.1201978026194954,-2.434061913724217,56.9
2010-09-01,-0.19,3.1201978026194954,-0.24562126342783097,53.5
2010-10-01,-0.12,2.117043484228409,2.409724119308798,59.5
2010-11-01,-0.19,2.117043484228409,6.902171591925899,57.9
2010-12-01,0.09,2.117043484228409,13.261882545879589,59.8
2011-01-01,0.03,-0.9454489541211974,3.4637404997584387,62.1
2011-02-01,-0.38,-0.9454489541211974,4.370852030730887,61.9
2011-03-01,0.41,-0.9454489541211974,-21.37623948425911,61.7
2011-04-01,-0.48,2.7339190839842376,-6.146041541035596,62.1
2011-05-01,-0.34,2.7339190839842376,-1.478653009095865,53.9
2011-06-01,0.01,2.7339190839842376,1.148160820297539,55.9
2011-07-01,0.17,-0.08922107662069356,14.885629233974784,54.4
2011-08-01,0.01,-0.08922107662069356,-1.4005562464742605,51.3
2011-09-01,-0.27,-0.08922107662069356,1.8426519267615182,51.3
2011-10-01,0.16,4.568438742179692,6.945297105277826,51.2
2011-11-01,-0.35,4.568438742179692,1.4372655415636926,54.0
2011-12-01,0.28,4.568438742179692,6.048442933729348,55.3
